TowerID,Location,Operator,Band,Traffic,Uptime,Faults,Faults_Class,Uptime_Class,Traffic_per_Fault,Downtime,Fault_Severity_Index,Log_Traffic,Log_Downtime,Log_Traffic_per_Fault,Uptime_Traffic,Traffic_per_Downtime,Traffic_Squared,Uptime_Squared,Traffic_Bin,Uptime_Bin
3886,South,Operator2,2500 MHz,138.28,91.82,2,High,Low Uptime,69.14,8.180000000000007,5.090000000000003,4.936486295459933,2.2170272046323998,4.250493244712032,12696.8696,16.9046454767726,19121.3584,8430.9124,Very High,Medium
3887,Central,Operator1,800 MHz,79.9,93.87,2,High,Low Uptime,39.95,6.129999999999996,4.064999999999998,4.393213824064446,1.964311234426204,3.7123518102990785,7500.213000000001,13.034257748776518,6384.010000000001,8811.5769,Low,Medium
3888,North,Operator2,800 MHz,71.32,90.0,2,High,Low Uptime,35.66,10.0,6.0,4.2811007160839205,2.3978952727983707,3.6016862424115588,6418.799999999999,7.132,5086.542399999999,8100.0,Low,Low
3889,West,Operator2,2300 MHz,100.87,84.19,1,Low,Low Uptime,100.87,15.810000000000002,8.405000000000001,4.623697490601975,2.821973947420524,4.623697490601975,8492.2453,6.380139152435167,10174.7569,7087.956099999999,High,Low
3890,East,Operator1,2300 MHz,76.35,90.93,1,Low,Low Uptime,76.35,9.069999999999991,5.034999999999997,4.348340577019075,2.30956070673047,4.348340577019075,6942.5055,8.417861080485123,5829.322499999999,8268.264900000002,Low,Medium
3891,Central,Operator2,2100 MHz,115.88,95.09,2,High,High Uptime,57.94,4.909999999999997,3.4549999999999983,4.761147767442444,1.7766458314180062,4.076519977309548,11019.0292,23.600814663951137,13428.174399999998,9042.108100000001,Very High,High
3892,South,Operator1,2500 MHz,95.31,81.96,1,Low,Low Uptime,95.31,18.040000000000006,9.520000000000003,4.567572155572773,2.9465420293632194,4.567572155572773,7811.607599999999,5.283259423503324,9083.9961,6717.441599999999,Medium,Low
3893,Central,Operator3,1800 MHz,87.75,95.06,1,Low,High Uptime,87.75,4.939999999999998,2.969999999999999,4.485823428355525,1.7817091333745532,4.485823428355525,8341.515,17.76315789473685,7700.0625,9036.4036,Medium,High
3894,West,Operator3,800 MHz,74.34,95.28,1,Low,High Uptime,74.34,4.719999999999999,2.8599999999999994,4.322011202263895,1.7439688053917064,4.322011202263895,7083.1152,15.750000000000005,5526.435600000001,9078.278400000001,Low,High
3895,East,Operator3,1800 MHz,126.6,95.22,2,High,High Uptime,63.3,4.780000000000001,3.390000000000001,4.848900370910689,1.7544036826842864,4.163559631243573,12054.851999999999,26.485355648535556,16027.559999999998,9066.848399999999,Very High,High
3896,North,Operator2,800 MHz,87.14,103.0,1,Low,High Uptime,87.14,-3.0,-1.0,4.478926459413841,,4.478926459413841,8975.42,-29.046666666666667,7593.3796,10609.0,Medium,
3897,South,Operator3,800 MHz,73.39,93.96,1,Low,Low Uptime,73.39,6.040000000000006,3.520000000000003,4.30932152420325,1.951608170169952,4.30932152420325,6895.724399999999,12.150662251655616,5386.0921,8828.4816,Low,Medium
3898,North,Operator1,2500 MHz,126.73,95.94,2,High,High Uptime,63.365,4.060000000000002,3.030000000000001,4.849918661054685,1.6213664832993746,4.164570007111598,12158.476200000001,31.214285714285698,16060.492900000001,9204.4836,Very High,High
3899,North,Operator3,2300 MHz,111.27,88.3,2,High,Low Uptime,55.635,11.700000000000005,6.850000000000001,4.7209066844706875,2.5416019934645457,4.036627168652677,9825.141,9.510256410256407,12381.0129,7796.889999999999,High,Low
3900,Central,Operator3,2300 MHz,98.03,92.63,1,Low,Low Uptime,98.03,7.370000000000003,4.185000000000002,4.5954228345332115,2.124653884501384,4.5954228345332115,9080.5189,13.301221166892804,9609.8809,8580.3169,Medium,Medium
3901,East,Operator2,1800 MHz,113.87,95.78,3,High,High Uptime,37.95666666666667,4.219999999999999,3.61,4.743801054157313,1.652497401894547,3.662449917276956,10906.4686,26.98341232227489,12966.376900000001,9173.8084,Very High,High
3902,South,Operator2,2100 MHz,108.4,103.29,1,Low,High Uptime,108.4,-3.2900000000000063,-1.1450000000000031,4.695010889987881,,4.695010889987881,11196.636,-32.948328267477144,11750.560000000001,10668.824100000002,High,
3903,East,Operator2,2500 MHz,104.47,90.29,0,Low,Low Uptime,104.47,9.709999999999994,4.854999999999997,4.658426552288523,2.371177884459657,4.658426552288523,9432.596300000001,10.759011328527299,10913.9809,8152.284100000001,High,Medium
3904,West,Operator1,1800 MHz,94.19,95.07,3,High,High Uptime,31.396666666666665,4.930000000000007,3.9650000000000034,4.555874894263214,1.7800242130096353,3.478055536847269,8954.6433,19.105476673427965,8871.756099999999,9038.3049,Medium,High
3905,North,Operator1,800 MHz,113.32,95.57,2,High,High Uptime,56.66,4.430000000000007,3.2150000000000034,4.739001533621612,1.6919391339458452,4.054563692210256,10829.9924,25.580135440180545,12841.422399999998,9133.624899999999,Very High,High
3906,North,Operator2,2100 MHz,119.96,96.04,1,Low,High Uptime,119.96,3.9599999999999937,2.479999999999997,4.795459912431222,1.6014057407368347,4.795459912431222,11520.9584,30.29292929292934,14390.4016,9223.681600000002,Very High,High
3907,West,Operator2,1800 MHz,137.66,92.0,2,High,Low Uptime,68.83,8.0,5.0,4.9320248935143445,2.197224577336219,4.246063716857944,12664.72,17.2075,18950.2756,8464.0,Very High,Medium
3908,Central,Operator2,800 MHz,82.67,90.12,2,High,Low Uptime,41.335,9.879999999999995,5.939999999999998,4.426880490307507,2.386926241427796,3.7456141670942404,7450.2204,8.367408906882595,6834.3289,8121.6144,Low,Medium
3909,South,Operator1,800 MHz,102.26,105.06,1,Low,High Uptime,102.26,-5.060000000000002,-2.030000000000001,4.637250079451503,,4.637250079451503,10743.4356,-20.209486166007895,10457.107600000001,11037.6036,High,
3910,Central,Operator2,800 MHz,113.26,94.86,0,Low,Low Uptime,113.26,5.140000000000001,2.5700000000000003,4.738476553296317,1.814824742159051,4.738476553296317,10743.8436,22.035019455252918,12827.8276,8998.4196,Very High,Medium
3911,Central,Operator3,1800 MHz,100.29,92.21,3,High,Low Uptime,33.43,7.790000000000006,5.395000000000003,4.6179876896987055,2.1736147116970863,3.5389282773504322,9247.7409,12.874197689345305,10058.084100000002,8502.684099999999,High,Medium
3912,South,Operator2,2100 MHz,115.64,103.92,0,Low,High Uptime,115.64,-3.9200000000000017,-1.9600000000000009,4.759092268260348,,4.759092268260348,12017.3088,-29.499999999999986,13372.6096,10799.3664,Very High,
3913,South,Operator3,1800 MHz,69.47,96.02,3,High,High Uptime,23.156666666666663,3.980000000000004,3.490000000000002,4.255187087338931,1.6054298910365623,3.1845603944530803,6670.5094,17.454773869346717,4826.0809,9219.8404,Low,High
3914,North,Operator1,800 MHz,118.93,91.2,1,Low,Low Uptime,118.93,8.799999999999997,4.899999999999999,4.78690823924363,2.282382385676526,4.78690823924363,10846.416000000001,13.514772727272732,14144.344900000002,8317.44,Very High,Medium
3915,North,Operator3,800 MHz,81.95,93.69,1,Low,Low Uptime,81.95,6.310000000000002,3.655000000000001,4.418238016636454,1.9892432737616874,4.418238016636454,7677.8955,12.987321711568933,6715.802500000001,8777.8161,Low,Medium
3916,South,Operator1,1800 MHz,99.4,94.62,4,High,Low Uptime,24.85,5.379999999999996,4.689999999999998,4.609162207257628,1.853168097356698,3.2523106009544382,9405.228000000001,18.475836431226778,9880.36,8952.9444,High,Medium
3917,West,Operator3,2300 MHz,141.47,90.68,3,High,Low Uptime,47.156666666666666,9.319999999999991,6.159999999999997,4.95913145122914,2.334083760053416,3.87445958487318,12828.499600000001,15.179184549356236,20013.7609,8222.862400000002,Very High,Medium
3918,Central,Operator1,2300 MHz,112.04,93.82,1,Low,Low Uptime,112.04,6.180000000000007,3.5900000000000034,4.727741738376272,1.9712993830601337,4.727741738376272,10511.5928,18.129449838187682,12552.9616,8802.192399999998,High,Medium
3919,South,Operator1,800 MHz,132.66,98.0,2,High,High Uptime,66.33,2.0,2.0,4.895299262082924,1.0986122886681096,4.20960590255719,13000.68,66.33,17598.6756,9604.0,Very High,High
3920,West,Operator3,2100 MHz,80.95,97.31,3,High,High Uptime,26.98333333333333,2.6899999999999977,2.844999999999999,4.406109305189839,1.3056264580524353,3.3316090948554398,7877.244500000001,30.092936802974005,6552.9025,9469.2361,Low,High
3921,East,Operator2,800 MHz,73.11,96.22,1,Low,High Uptime,73.11,3.780000000000001,2.390000000000001,4.305550475963267,1.5644405465033648,4.305550475963267,7034.6442,19.341269841269835,5345.0721,9258.2884,Low,High
3922,South,Operator3,2300 MHz,45.65,91.45,1,Low,Low Uptime,45.65,8.549999999999997,4.774999999999999,3.8426729272933526,2.2565411544926386,3.8426729272933526,4174.6925,5.339181286549709,2083.9224999999997,8363.1025,Low,Medium
3923,Central,Operator2,1800 MHz,92.45,98.01,1,Low,High Uptime,92.45,1.9899999999999949,1.4949999999999974,4.537426533901572,1.0952733874025933,4.537426533901572,9061.024500000001,46.45728643216093,8547.0025,9605.9601,Medium,High
3924,North,Operator1,2100 MHz,78.62,91.74,2,High,Low Uptime,39.31,8.260000000000005,5.130000000000003,4.377265317572171,2.2257040486580886,3.6965995771290743,7212.5988,9.518159806295394,6181.104400000001,8416.227599999998,Low,Medium
3925,Central,Operator1,2500 MHz,119.66,100.96,3,High,High Uptime,39.88666666666666,-0.9599999999999936,1.0200000000000031,4.792976673012616,-3.2188758248680416,3.710804011529728,12080.873599999999,-124.64583333333415,14318.515599999999,10192.921599999998,Very High,
3926,South,Operator1,1800 MHz,84.33,96.14,4,High,High Uptime,21.0825,3.86,3.93,4.446526092548494,1.5810384379124023,3.09478543963715,8107.4862,21.84715025906736,7111.5489,9242.8996,Low,High
3927,Central,Operator1,800 MHz,108.97,94.79,2,High,Low Uptime,54.485,5.209999999999994,3.604999999999997,4.700207601322843,1.8261608959453863,4.016112713952527,10329.266300000001,20.91554702495204,11874.4609,8985.144100000001,High,Medium
3928,Central,Operator2,2300 MHz,103.67,89.11,1,Low,Low Uptime,103.67,10.89,5.945,4.650812543866793,2.4756977107026903,4.650812543866793,9238.0337,9.519742883379246,10747.4689,7940.5921,High,Low
3929,East,Operator2,800 MHz,76.72,105.47,3,High,High Uptime,25.57333333333333,-5.469999999999999,-1.2349999999999994,4.353112624509239,,3.279908206676484,8091.658399999999,-14.025594149908596,5885.9583999999995,11123.9209,Low,
3930,East,Operator2,800 MHz,95.91,91.67,2,High,Low Uptime,47.955,8.329999999999998,5.164999999999999,4.573782712746459,2.233235014859252,3.8909015088060346,8792.0697,11.513805522208886,9198.728099999998,8403.3889,Medium,Medium
3931,South,Operator2,2100 MHz,112.44,89.87,2,High,Low Uptime,56.22,10.129999999999995,6.064999999999998,4.731274062783817,2.409644165287453,4.046903487621964,10104.9828,11.099703849950647,12642.7536,8076.616900000001,High,Low
3932,East,Operator3,800 MHz,77.15,88.22,3,High,Low Uptime,25.71666666666667,11.78,7.390000000000001,4.358630056867486,2.5478814489493886,3.285287590387452,6806.173000000001,6.549235993208829,5952.122500000001,7782.7684,Low,Low
3933,North,Operator1,800 MHz,81.72,93.46,3,High,Low Uptime,27.24,6.540000000000006,4.770000000000003,4.415461410760119,2.0202221820198654,3.340739412625041,7637.551199999999,12.495412844036686,6678.1584,8734.771599999998,Low,Medium
3934,Central,Operator1,800 MHz,73.54,103.16,3,High,High Uptime,24.513333333333332,-3.1599999999999966,-0.0799999999999983,4.311335894051112,,3.2392011913294465,7586.3864,-23.272151898734204,5408.131600000001,10641.9856,Low,
3935,West,Operator1,800 MHz,71.39,95.14,5,High,High Uptime,14.278,4.859999999999999,4.93,4.28206816830505,1.768149603588921,2.7264138851191677,6792.0446,14.689300411522636,5096.5321,9051.6196,Low,High
3936,West,Operator3,2500 MHz,107.03,99.76,3,High,High Uptime,35.67666666666667,0.2399999999999948,1.6199999999999974,4.682408966328893,0.2151113796169413,3.6021407672137116,10677.312800000002,445.958333333343,11455.420900000001,9952.057600000002,High,High
3937,West,Operator2,2100 MHz,74.7,94.35,0,Low,Low Uptime,74.7,5.650000000000006,2.825000000000003,4.326778160443403,1.8946168546677635,4.326778160443403,7047.945,13.221238938053084,5580.09,8901.922499999999,Low,Medium
3938,West,Operator2,800 MHz,96.97,94.22,4,High,Low Uptime,24.2425,5.780000000000001,4.890000000000001,4.584661309356551,1.9139771019523044,3.228529081896339,9136.5134,16.776816608996537,9403.1809,8877.4084,Medium,Medium
3939,Central,Operator3,800 MHz,92.28,93.17,1,Low,Low Uptime,92.28,6.829999999999998,3.914999999999999,4.535605722602182,2.0579625100027115,4.535605722602182,8597.7276,13.51098096632504,8515.5984,8680.6489,Medium,Medium
3940,South,Operator3,800 MHz,91.99,92.81,0,Low,Low Uptime,91.99,7.189999999999998,3.594999999999999,4.5324919604901055,2.1029138978649775,4.5324919604901055,8537.5919,12.794158553546596,8462.1601,8613.696100000001,Medium,Medium
3941,East,Operator1,2500 MHz,73.55,86.13,3,High,Low Uptime,24.516666666666666,13.870000000000005,8.435000000000002,4.311470041210748,2.699345760472064,3.2393318334355827,6334.861499999999,5.302811824080748,5409.6025,7418.376899999999,Low,Low
3942,Central,Operator1,2500 MHz,78.99,92.52,3,High,Low Uptime,26.33,7.480000000000004,5.240000000000002,4.3819016268607305,2.137710449803812,3.3079849999399764,7308.154799999999,10.56016042780748,6239.420099999999,8559.9504,Low,Medium
3943,South,Operator2,1800 MHz,111.44,98.7,2,High,High Uptime,55.72,1.2999999999999972,1.6499999999999986,4.722419746038331,0.8329091229351028,4.038126882223872,10999.128,85.7230769230771,12418.873599999999,9741.69,High,High
3944,South,Operator2,800 MHz,81.61,98.39,4,High,High Uptime,20.4025,1.6099999999999994,2.805,4.414130738574414,0.9593502213346018,3.0635077376345037,8029.6079,50.689440993788835,6660.1921,9680.5921,Low,High
3945,West,Operator1,1800 MHz,64.69,93.1,2,High,Low Uptime,32.345,6.900000000000006,4.450000000000003,4.184946706904381,2.0668627594729765,3.5069078360842694,6022.638999999999,9.37536231884057,4184.7961,8667.609999999999,Low,Medium
3946,West,Operator1,1800 MHz,90.53,91.93,1,Low,Low Uptime,90.53,8.069999999999993,4.534999999999997,4.516666787396688,2.2049722641270444,4.516666787396688,8322.422900000001,11.21809169764561,8195.6809,8451.1249,Medium,Medium
3947,Central,Operator3,2300 MHz,103.27,101.25,0,Low,High Uptime,103.27,-1.25,-0.625,4.646983688801502,,4.646983688801502,10456.0875,-82.616,10664.6929,10251.5625,High,
3948,North,Operator2,1800 MHz,103.32,97.51,3,High,High Uptime,34.44,2.489999999999995,2.744999999999997,4.647463098178343,1.2499017362143343,3.56784112573688,10074.7332,41.49397590361454,10675.022399999998,9508.200100000002,High,High
3949,West,Operator2,800 MHz,73.73,86.96,5,High,Low Uptime,14.746,13.040000000000006,9.020000000000003,4.313881617942199,2.6419103985976653,2.7565863647622755,6411.5608,5.654141104294476,5436.112900000001,7562.041599999999,Low,Low
3950,Central,Operator3,1800 MHz,60.15,89.55,4,High,Low Uptime,15.0375,10.450000000000005,7.225000000000001,4.113329862133181,2.437989730000249,2.774929729941755,5386.4325,5.755980861244017,3618.0225,8019.202499999999,Low,Low
3951,South,Operator1,2300 MHz,94.13,96.51,3,High,High Uptime,31.376666666666665,3.489999999999995,3.244999999999997,4.555244377218365,1.5018527017541619,3.4774379987461295,9084.4863,26.9713467048711,8860.4569,9314.180100000001,Medium,High
3952,East,Operator2,1800 MHz,78.44,108.86,5,High,High Uptime,15.688,-8.86,-1.93,4.375002019736917,,2.8146898982584165,8538.9784,-8.853273137697517,6152.8336,11850.4996,Low,
3953,North,Operator2,2500 MHz,126.72,95.05,3,High,High Uptime,42.24,4.950000000000003,3.9750000000000014,4.849840367846581,1.7833912195575388,3.7667659927710075,12044.735999999999,25.599999999999984,16057.9584,9034.502499999999,Very High,High
3954,West,Operator3,2100 MHz,125.28,103.35,1,Low,High Uptime,125.28,-3.3499999999999943,-1.1749999999999972,4.838501663689791,,4.838501663689791,12947.688,-37.3970149253732,15695.0784,10681.222499999998,Very High,
3955,North,Operator3,2500 MHz,85.22,95.88,3,High,High Uptime,28.406666666666663,4.1200000000000045,3.5600000000000023,4.4569021693189885,1.6331544390514172,3.3812214060086836,8170.893599999999,20.684466019417453,7262.4484,9192.9744,Low,High
3956,East,Operator1,1800 MHz,98.78,102.91,2,High,High Uptime,49.39,-2.9099999999999966,-0.4549999999999983,4.6029677624328915,,3.9197927426925068,10165.4498,-33.94501718213063,9757.4884,10590.4681,Medium,
3957,North,Operator2,1800 MHz,124.25,92.65,2,High,Low Uptime,62.125,7.349999999999994,4.674999999999997,4.830311739964974,2.1222615388627633,4.145116887595524,11511.7625,16.90476190476192,15438.0625,8584.022500000001,Very High,Medium
3958,South,Operator2,2500 MHz,79.18,102.51,3,High,High Uptime,26.39333333333333,-2.510000000000005,0.2449999999999974,4.3842741072143605,,3.310299674787154,8116.741800000001,-31.545816733067667,6269.4724000000015,10508.3001,Low,
3959,East,Operator3,2100 MHz,128.95,93.36,4,High,Low Uptime,32.2375,6.640000000000001,5.32,4.867149761087499,2.0333976031784293,3.503678756569138,12038.771999999999,19.420180722891562,16628.102499999997,8716.0896,Very High,Medium
3960,North,Operator2,2500 MHz,63.96,92.89,1,Low,Low Uptime,63.96,7.109999999999999,4.055,4.173771695853422,2.0930978681273213,4.173771695853422,5941.2444000000005,8.9957805907173,4090.8816,8628.5521,Low,Medium
3961,North,Operator2,2500 MHz,137.15,99.27,3,High,High Uptime,45.71666666666667,0.730000000000004,1.865000000000002,4.9283400513694255,0.5481214085096898,3.8441009889426874,13614.8805,187.8767123287661,18810.1225,9854.532899999998,Very High,High
3962,East,Operator3,2500 MHz,125.1,96.73,0,Low,High Uptime,125.1,3.269999999999996,1.634999999999998,4.837075242970874,1.4516138272405321,4.837075242970874,12100.923,38.256880733944996,15650.009999999998,9356.6929,Very High,High
3963,Central,Operator3,2500 MHz,106.69,83.85,1,Low,Low Uptime,106.69,16.150000000000006,8.575000000000003,4.679256729340789,2.841998173611949,4.679256729340789,8945.956499999998,6.606191950464394,11382.756099999999,7030.822499999999,High,Low
3964,South,Operator1,800 MHz,81.07,96.93,1,Low,High Uptime,81.07,3.069999999999993,2.0349999999999966,4.4075725416416205,1.4036429994545019,4.4075725416416205,7858.1151,26.40716612377856,6572.344899999999,9395.424900000002,Low,High
3965,East,Operator2,2100 MHz,101.4,105.63,2,High,High Uptime,50.7,-5.629999999999996,-1.8149999999999975,4.628886712605407,,3.945457781514383,10710.882,-18.010657193605695,10281.960000000001,11157.696899999999,High,
3966,East,Operator1,2100 MHz,106.98,98.99,0,Low,High Uptime,106.98,1.0100000000000051,0.5050000000000026,4.6819460247901405,0.6981347220709869,4.6819460247901405,10589.9502,105.92079207920739,11444.7204,9799.0201,High,High
